제조사,제품명,신고번호,등록일,유통기한,기능성,cluster
주식회사 상상바이오,에고랩스 밸런스업 올인원팩,20200016052196,20240401,제조일로부터 24개월까지,"정제1 : 
[비타민A] ① 어두운 곳에서 시각 적응을 위해 필요 ② 피부와 점막을 형성하고 기능을 유지하는데 필요 ③ 상피세포의 성장과 발달에 필요
[비타민D] ① 칼슘과 인이 흡수되고 이용되는데 필요 ② 뼈의 형성과 유지에 필요 ③ 골다공증발생 위험 감소에 도움을 줌
[비타민E] ① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민K] ① 정상적인 혈액응고에 필요 ② 뼈의 구성에 필요
[비타민B1] ① 탄수화물과 에너지 대사에 필요
[비타민B2] ① 체내 에너지 생성에 필요
[나이아신] ① 체내 에너지 생성에 필요
[판토텐산] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산] ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12] ① 정상적인 엽산 대사에 필요
[비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[철] ① 체내 산소운반과 혈액생성에 필요 ② 에너지 생성에 필요
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
[셀렌] ① 유해산소로부터 세포를 보호하는데 필요
[구리] ① 철의 운반과 이용에 필요 ② 유해산소로부터 세포를 보호하는데 필요
[망간] ① 뼈 형성에 필요 ② 에너지 이용에 필요 ③ 유해산소로부터 세포를 보호하는데 필요
[크롬] ① 체내 탄수화물, 지방, 단백질 대사에 관여
[몰리브덴] ① 산화 ･ 환원 효소의 활성에 필요
[요오드] ① 갑상선 호르몬의 합성에 필요 ② 에너지 생성에 필요 ③ 신경발달에 필요
[마그네슘] ① 에너지 이용에 필요 ② 신경과 근육 기능 유지에 필요

정제2 : [밀크씨슬] ① 간 건강에 도움을 줄 수 있음

정제3 : [칼슘] ① 뼈와 치아 형성에 필요 ② 신경과 근육 기능 유지에 필요 ③ 정상적인 혈액응고에 필요 ④ 골다공증발생 위험 감소에 도움을 줌 [마그네슘] ① 에너지 이용에 필요 ② 신경과 근육 기능 유지에 필요 [아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요 [비타민D] ① 칼슘과 인이 흡수되고 이용되는데 필요 ② 뼈의 형성과 유지에 필요 ③ 골다공증발생 위험 감소에 도움을 줌

캡슐4 : 
[EPA및DHA 함유유지] ① 혈중 중성지질 개선 ･ 혈행 개선 ･ 기억력 개선 ･ 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음 
[헤마토코쿠스추출물] ① 눈의 피로도 개선에 도움을 줄 수 있음
[마리골드꽃추출물] ① 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음",3
일양약품(주),에너맥스,20040017068215,20200528,24개월,"[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민E] ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[나이아신] ①체내 에너지 생성에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B12] ①정상적인 엽산 대사에 필요

[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화작용을 하여 유해산소로부터 세포를 보호하는데 필요

[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[철] ①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[구리] ①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

[셀레늄] ①유해산소로부터 세포를 보호하는데 필요

[망간] ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

[몰리브덴] ①산화,환원 효소의 활성에 필요

[크롬] ①체내 탄수화물, 지방, 단백질 대사에 관여",3
코스맥스바이오(주),에너씨슬 다이어트샷 Zero,200400200023730,20240814,제조일로부터 18개월,"1) 녹차추출물 : 항산화 · 체지방 감소 · 혈중 콜레스테롤 개선에 도움을 줄 수 있음.
2) 바나바잎추출물 : 식후 혈당상승 억제에 도움을 줄 수 있음.
3) 밀크씨슬추출물 : 간 건강에 도움을 줄 수 있음.
4) 난소화성말토덱스트린 : 식후 혈당상승 억제·배변활동 원활에 도움을 줄 수 있음.
5) 비타민B1 : 탄수화물과 에너지 대사에 필요.
6) 비타민B2 : 체내 에너지 생성에 필요.
7) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
8) 비타민B12 : 정상적인 엽산 대사에 필요.
9) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
10) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌.
11) 나이아신 : 체내 에너지 생성에 필요.
12) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
13) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
14) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
15) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",3
코스맥스바이오(주),에너씨슬 레이디 밀크씨슬 멀티비타민  미네랄,200400200022870,20210426,제조일로부터 2년,"1) 밀크씨슬추출물 : 간 건강에 도움을 줄 수 있음.
2) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
3) 비타민B1 : 탄수화물과 에너지 대사에 필요.
4) 비타민B2 : 체내 에너지 생성에 필요.
5) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
6) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
7) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
8) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
9) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
10) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
11) 셀렌 : 유해산소로부터 세포를 보호하는데 필요
12) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요",3
(주)서흥,에너씨슬 퍼펙트 이뮨+ 정,200400200061909,20231122,제조일로부터 18개월,"밀크씨슬(카르두스 마리아누스) 추출물 : 간 건강에 도움을 줄 수 있음
홍경천 추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음
비타민B12 : 정상적인 엽산 대사에 필요
비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B2 : 체내 에너지 생성에 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",3
코스맥스바이오(주),에너씨슬 퍼펙트샷 VIP,200400200023570,20240208,제조일로부터 18개월,"1) 밀크씨슬추출물 : 간 건강에 도움을 줄 수 있음.
2) 홍경천추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음.
3) 비타민B1 : 탄수화물과 에너지 대사에 필요.
4) 비타민B2 : 체내 에너지 생성에 필요.
5) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
6) 비타민B12 : 정상적인 엽산 대사에 필요.
7) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
8) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌.
9) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
10) 나이아신 : 체내 에너지 생성에 필요.
11) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
12) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
13) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",3
코스맥스바이오(주),에너씨슬 퍼펙트샷 마그+,200400200023605,20240319,제조일로부터 18개월,"1) 밀크씨슬추출물 : 간 건강에 도움을 줄 수 있음
2) 비타민B1 : 탄수화물과 에너지 대사에 필요
3) 비타민B2 : 체내 에너지 생성에 필요.
4) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
5) 비타민B12 : 정상적인 엽산 대사에 필요
6) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
7) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
8) 나이아신 : 체내 에너지 생성에 필요
9) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
10) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
11) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
12) 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요.
13) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",3
코스맥스바이오(주),에너씨슬 퍼펙트샷 쎈,200400200023490,20231011,제조일로부터 18개월. ,"1) 밀크씨슬추출물 : 간 건강에 도움을 줄 수 있음
2) 홍경천추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음.
3) 비타민B1 : 탄수화물과 에너지 대사에 필요
4) 비타민B2 : 체내 에너지 생성에 필요.
5) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
6) 비타민B12 : 정상적인 엽산 대사에 필요
7) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
8) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
9) 나이아신 : 체내 에너지 생성에 필요 
10) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
11) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
12) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
13) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",3
코스맥스바이오(주),에너씨슬 퍼펙트샷 이뮨+,200400200023448,20230807,제조일로부터 18개월. ,"1) 밀크씨슬추출물 : 간 건강에 도움을 줄 수 있음
2) 홍경천추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음.
3) 비타민B1 : 탄수화물과 에너지 대사에 필요
4) 비타민B2 : 체내 에너지 생성에 필요.
5) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
6) 비타민B12 : 정상적인 엽산 대사에 필요
7) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
8) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
9) 나이아신 : 체내 에너지 생성에 필요 
10) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
11) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
12) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
13) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",3
코스맥스바이오(주),에너씨슬 퍼펙트샷 이뮨+ 정,200400200023622,20240409,제조일로부터 2년,"1) 밀크씨슬추출물 : 간 건강에 도움을 줄 수 있음
2) 홍경천추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음
3) 비타민B2 : 체내 에너지 생성에 필요.
4) 비타민B12 : 정상적인 엽산 대사에 필요. 
5) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
6) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌. 
7) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
8) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
9) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
10) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",3
