제조사,제품명,신고번호,등록일,유통기한,기능성,cluster
(주)서흥헬스케어,홍삼 더 부스터샷,20130020024366,20240208,제조일로부터 18개월,"홍삼 : (1) 면역력 증진·피로 개선에 도움을 줄 수 있음 (2) 혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음
마그네슘 : (1) 에너지 이용에 필요 (2) 신경과 근육 기능 유지에 필요
비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요",3
엔피케이(주),홍삼 종합비타민 미네랄,201000190041050,20210114,제조일로부터 24개월,"[홍삼]①면역력 증진·피로개선에 도움을 줄 수 있음②혈소판 응집억제를 통한 혈액흐름·기억력개선·항산화에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험감소에 도움을 줌
[베타카로틴]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요",3
주식회사 다원바이오텍,홍삼가득비타민C,2004001704687,20190104,제조일로부터 24개월,"[홍삼]
①면역력 증진ㆍ피로개선에 도움을 줄 수 있음
②혈소판 응집억제를 통한 혈액흐름ㆍ기억력 개선ㆍ항산화에 도움을 줄 수 있음

[비타민C]
①결합조직 형성과 기능유지에 필요
②철의 흡수에 필요
③유해산소로부터 세포를 보호하는데 필요",0
(주)한풍네이처팜,홍삼가득비타민C,20120019007429,20210827,제조일로부터 24개월까지,"[홍삼] 면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요  ",0
(주)한국씨엔에스팜,Netravision Plus(전량수출용),200400200072129,20190311,제조일로부터 24개월까지,"[EPA및DHA함유유지] ①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌

[헤마토코쿠스추출물]①눈의 피로도 개선에 도움을 줄 수 있음

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

[비타민E] ①유해산소로부터 세포를 보호하는데 필요

[구리] ①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",0
(주)서흥 오송2공장,RED GINSENG IMMUNITY GUMMY,2017288029521,20200731,제조일부터 24개월,"비타민C : ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

홍삼 : ①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",6
에스에스바이오팜(주),SS(에스에스)여성갱년기 (수출용),20160012278123,20210512,제조일로부터 36개월,"[홍삼] 면역력 증진∙피로개선∙혈소판 응집억제를 통한 혈액흐름∙기억력 개선∙항산화에 도움을 줄 수 있음
[회화나무열매추출물] 갱년기 여성의 건강에 도움을 줄 수 있음 
[대두이소플라본] 뼈 건강에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지∙철의 흡수∙유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능∙정상적인 세포분열에 필요
[비타민A] 어두운 곳에서 시각 적응∙피부와 점막을 형성하고 기능을 유지∙상피세포의 성장과 발달에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용∙혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용∙뼈의 형성과 유지에 필요∙골다공증발생 위험 감소에 도움을 줌",3
(주)유유헬스케어,홍삼멀티비타민&미네랄,20040015107388,20150522,제조일로부터 24개월,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요② 정상적인 세포분열에 필요 ",3
(주)유니쎌팜,홍삼미인,20040020028262,20150522,24개월,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",3
주식회사 아리너스,홍삼발란스,201100200995,20150522,제조일로부터 2년,"[홍삼제품]①면역력 증진②피로개선③혈소판 응집 억제를 통한 혈액흐름에 도움④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
   ",0
주식회사 다원바이오텍,홍삼앤비타C,20040017046106,20200821,제조일로부터 24개월,"[홍삼]
①면역력 증진·피로개선 · 혈소판 응집억제를 통한 혈액흐름 · 기억력 개선 · 항산화에 도움을 줄 수 있음

[비타민C]
①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③유해산소로부터 세포를 보호하는데 필요",0
(주)화인내츄럴,홍삼이뮨부스터,20040015094227,20231117,제조일로부터 24개월,"[홍삼]①면역력증진 ②피로개선 ③혈소판 응집억제를 통한 혈액흐름 ④기억력개선 ⑤항산화에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[구리]①철의 운반과 이용에 필요 ②유해산소로부터 세포를 보호하는데 필요
[셀레늄]①유해산소로부터 세포를 보호하는데 필요
[비타민B6]①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민K]①정상적인 혈액응고에 필요 ②뼈의 구성에 필요
[엽산]①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",3
고려인삼과학주식회사,홍삼차슈퍼프리미엄(전량수출용),20040015039155,20150522,36개월,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음 
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
    ",7
(주)화인내츄럴,홍삼활력 이뮨 샷,20040015094232,20240312,제조일로부터 24개월,"[홍삼]①면역력증진 ②피로개선 ③혈소판 응집억제를 통한 혈액흐름 ④기억력개선 ⑤항산화에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[구리]①철의 운반과 이용에 필요 ②유해산소로부터 세포를 보호하는데 필요
[셀레늄]①유해산소로부터 세포를 보호하는데 필요
[비타민B6]①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민K]①정상적인 혈액응고에 필요 ②뼈의 구성에 필요
[엽산]①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",3
(주)메디바이오랩,홍태유플러스 캡슐,2017278206847,20200828,제조일로부터 24개월,"[홍삼] 면역력 증진․피로개선에 도움을 줄 수 있음, 혈소판 응집억제를 통한 혈액흐름․기억력 개선․항산화에 도움을 줄 수 있음
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요
             ②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",3
(주)한국인삼공사,화애락 글로우 부스터,20040020013416,20231123,제조일로부터 2년,"(홍삼) ①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

(로즈마리추출물등복합물) (국문) 자외선에 의한 피부손상으로부터 피부 건강 유지에 도움을 줄 수 있음 (영문) May help to maintain skin health from skin damage by UV

(비타민C) ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(히알루론산) 피부보습에 도움을 줄 수 있음

(코엔자임Q10) ①항산화·높은 혈압 감소에 도움을 줄 수 있음",0
