제조사,제품명,신고번호,등록일,유통기한,기능성
동서바이오팜(주),엔도셀렌D,20040017025630,20211018,제조일로부터 24개월까지,"[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민B1]①탄수화물과 에너지 대사에 필요

[비타민B2]①체내 에너지 생성에 필요

[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민E]항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[나이아신]①체내 에너지 생성에 필요

[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B12]①정상적인 엽산 대사에 필요

[비타민K]①정상적인 혈액응고에 필요②뼈의 구성에 필요

[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

[셀레늄]①유해산소로부터 세포를 보호하는데 필요

[몰리브덴]산화·환원 효소의 활성에 필요

[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
주식회사 네이처팩토리,엔도셀렌D,2021001285517,20230721,제조일로부터 24개월,"[비타민 A]
① 어두운 곳에서 시각 적응을 위해 필요
② 피부와 점막을 형성하고 기능을 유지하는데 필요
③ 상피세포의 성장과 발달에 필요
[비타민 B1]
① 탄수화물과 에너지 대사에 필요
[비타민 B2]
① 체내 에너지 생성에 필요
[비타민 B6]
① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민 E]
① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신]
① 체내 에너지 생성에 필요
[판토텐산]
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]
① 세포와 혈액생성에 필요
② 태아 신경관의 정상 발달에 필요
③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요,[비타민 B12]
① 정상적인 엽산 대사에 필요
[비타민 K]
① 정상적인 혈액응고에 필요
② 뼈의 구성에 필요
[아연]
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요
[망간]
① 뼈 형성에 필요
② 에너지 생성에 필요
③ 유해산소로부터 세포를 보호하는데 필요
[셀렌]
① 유해산소로부터 세포를 보호하는데 필요
[몰리브덴]
① 산화 · 환원 효소의 활성에 필요
[철]
① 체내 산소운반과 혈액생성에 필요
② 에너지 생성에 필요
[마그네슘]
① 에너지 이용에 필요
② 신경과 근육 기능 유지에 필요
[비타민 D]
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌"
광동헬스바이오(주) 2공장,엔바세 히알루론산,200400200141106,20181101,제조일부터 24개월,"[히알루론산] 피부보습에 도움을 줄 수 있음                                                                     
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌                   
[비타민C] ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③유해산소로부터 세포를 보호하는데 필요"
광동헬스바이오(주),엔바이탈 관절본 조인트 마스터,2020001625288,20230217,제조일로부터 18개월,"[칼슘]
①뼈와 치아 형성에 필요 ②신경과 근육 기능 유지에 필요 ③정상적인 혈액응고에 필요 ④골다공증발생 위험 감소에 도움을 줌
[엠에스엠] 
①관절 및 연골건강에 도움을 줄 수 있음
[N-아세틸글루코사민] 
①관절 및 연골 건강·피부보습에 도움을 줄 수 있음 "
코스맥스바이오(주),엔바이탈 그린프로폴리스,200400200022629,20200812,제조일로부터 2년.,"1) 프로폴리스추출물 : 항산화ㆍ구강에서의 항균작용에 도움을 줄 수 있음.
2) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌.
3) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요. "
코스맥스엔비티(주),엔바이탈 맛있는 초유단백질,200700170351863,20210607,제조일로부터 24개월,"[단백질]
근육, 결합조직 등 신체조직의 구성성분
효소, 호르몬, 항체의 구성에 필요
체내 필수 영양성분이나 활성물질의 운반과 저장에 필요
체액, 산-염기의 균형 유지에 필요
에너지, 포도당, 지질의 합성에 필요

[칼슘]
뼈와 치아 형성에 필요
신경과 근육 기능 유지에 필요
정상적인 혈액응고에 필요
골다공증발생 위험 감소에 도움을 줌

[마그네슘]
에너지 이용에 필요
신경과 근육 기능 유지에 필요

[비타민 D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[비타민 B6]
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)서흥헬스케어,엔바이탈 멀티비타 부스터 샷,20130020024293,20230525,제조일로부터 18개월,"비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
나이아신 : (1) 체내 에너지 생성에 필요
비타민E : (1) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
비타민B1 : (1) 탄수화물과 에너지 대사에 필요
셀레늄 : (1) 유해산소로부터 세포를 보호하는데 필요
몰리브덴 : (1) 산화·환원 효소의 활성에 필요
비타민B6 : (1)단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
철 : (1) 체내 산소운반과 혈액생성에 필요 (2) 에너지 생성에 필요
크롬: (1) 체내 탄수화물, 지방, 단백질 대사에 관여
판토텐산 : (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
망간 : (1) 뼈 형성에 필요 (2) 에너지 이용에 필요 (3) 유해산소로부터 세포를 보호하는데 필요
구리 : (1) 철의 운반과 이용에 필요 2) 유해산소로부터 세포를 보호하는데 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
비타민K : (1) 정상적인 혈액응고에 필요 (2) 뼈의 구성에 필요
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
요오드 : (1) 갑상선 호르몬의 합성에 필요, (2) 에너지 생성에 필요 (3) 신경발달에 필요
비오틴 : (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)한국씨엔에스팜,엔바이탈 뼈튼튼 칼마디 500,200400200072389,20200617,제조일로부터 24개월까지,"[칼슘] ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
광동헬스바이오(주) 2공장,엔바이탈 장용성 멀티비타민미네랄,200400200141909,20241021,제조일로부터 24개월,"[비타민C] ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신] 체내 에너지 생성에 필요
[철] ①체내 산소운반과 혈액생성에 필요 ②에너지 생성에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B2] 체내 에너지 생성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[몰리브덴] 산화·환원 효소의 활성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[망간] ①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요
[비타민A] ①어두운 곳에서 시각 적응을 위해 필요 ②피부와 점막을 형성하고 기능을 유지하는데 필요 ③상피세포의 성장과 발달에 필요
[구리] ①철의 운반과 이용에 필요 ②유해산소로부터 세포를 보호하는데 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌
[비타민K] ①정상적인 혈액응고에 필요 ②뼈의 구성에 필요
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드] ①갑상선 호르몬의 합성에 필요 ②에너지 생성에 필요 ③신경발달에 필요"
코스맥스바이오(주),엔바이탈선샤인비타민D3,200400200022258,20181031,제조일로부터 3년.,"칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌."
코스맥스바이오(주),엔바이탈식물성오메가3플러스,200400200022483,20191230,제조일로부터 2년.,"1) EPA 및 DHA 함유 유지 : 혈중 중성지질 개선 · 혈행 개선 · 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음.
2) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌. "
광동헬스바이오(주) 2공장,엔썸잇 프리미엄 비타민D3 2000IU 칼슘 마그네슘 ,200400200141689,20230504,제조일로부터 24개월,"[칼슘]
①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[마그네슘]
①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)비오팜,엔오유산균,200400170211407,20221114,제조일로부터 18개월까지,"[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
콜마비앤에이치(주)음성공장,엔지뉴트 레이디 수프림,200600200032367,20220331,제조일로부터 24개월,"1) 코엔자임Q10 : 항산화, 높은 혈압 감소에 도움을 줄 수 있음 
2) EPA 및 DHA 함유 유지 : 혈중 중성지질 개선․혈행 개선에 도움을 줄 수 있음 
3) 비타민 B1 : 탄수화물과 에너지 대사에 필요 
4) 비타민 B2 : 체내 에너지 생성에 필요
5) 비타민 B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
6) 비타민 B12 : 정상적인 엽산 대사에 필요 
7) 비타민 C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 
8) 비타민 D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌 
9) 비타민 E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 
10) 나이아신 : 체내 에너지 생성에 필요 
11) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 
12) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
13) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 
14) 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요 
15) 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요 
16) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요 
17) 셀렌 : 유해산소로부터 세포를 보호하는데 필요 
18) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요"
