제조사,제품명,신고번호,등록일,유통기한,기능성
엠에스바이오텍(주),닥터멀티비타리퀴드키즈,20040020020609,20191219,제조일로부터 18개월,"* 나이아신
① 체내 에너지 생성에 필요

* 비타민A
① 어두운 곳에서 시각 적응을 위해 필요
② 피부와 점막을 형성하고 기능을 유지하는데 필요
③ 상피세포의 성장과 발달에 필요

* 비타민B1
① 탄수화물과 에너지 대사에 필요

* 비타민B2
① 체내 에너지 생성에 필요

* 비타민B6
① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

* 비타민C
① 결합조직 형성과 기능유지에 필요
② 철의 흡수에 필요
③ 유해산소로부터 세포를 보호하는데 필요

* 비타민D
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌

* 비타민E
① 유해산소로부터 세포를 보호하는데 필요

* 비타민K
① 정상적인 혈액응고에 필요
② 뼈의 구성에 필요

* 판토텐산
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

* 비오틴
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

* 엽산
① 세포와 혈액생성에 필요
② 태아 신경관의 정상 발달에 필요
③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)한풍네이처팜,닥터멀티비타민츄어블,2012001900743,20150522,제조일로부터 24개월,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드]①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요
 "
주식회사 상상바이오,닥터바른 다이너티 올인원 이뮨,20200016052212,20240509,제조일로부터 18개월까지,"정제1 : 
[비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[히알루론산] ① 피부보습 ･ 자외선에 의한 피부손상으로부터 피부건강 유지에 도움을 줄 수 있음

정제2 :
[밀크씨슬추출물] ① 간 건강에 도움을 줄 수 있음 
[테아닌] ① 스트레스로 인한 긴장완화에 도움을 줄 수 있음
[비타민 B1] ① 탄수화물과 에너지 대사에 필요
[비타민B2] ① 체내 에너지 생성에 필요
[나이아신] ① 체내 에너지 생성에 필요 
[비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12] ① 정상적인 엽산 대사에 필요
[비오틴] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[판토텐산] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산] ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요

액상3 : 
[가르시니아캄보지아추출물] ① 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[난소화성말토덱스트린] ① 식후 혈당상승 억제 ･ 혈중 중성지질 개선 ･ 배변활동 원활에 도움을 줄 수 있음"
콜마비앤에이치(주)음성공장,닥터박스 올인원 멀티비타민미네랄 맥스,200600200033079,20241213,제조일로부터 24개월,"- 비타민 A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요 
- 비타민 B1 : 탄수화물과 에너지 대사에 필요 
- 비타민 B2 : 체내 에너지 생성에 필요 
- 비타민 B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
- 비타민 B12 : 정상적인 엽산 대사에 필요 
- 비타민 C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 
- 비타민 D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌 
- 비타민 E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 
- 비타민 K : 정상적인 혈액응고에 필요, 뼈의 구성에 필요 
- 나이아신 : 체내 에너지 생성에 필요 
- 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
- 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요 
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요 
- 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요 
- 셀렌 : 유해산소로부터 세포를 보호하는데 필요 
- 요오드 : 갑상선 호르몬의 합성에 필요, 에너지 생성에 필요, 신경발달에 필요 
- 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요 
- 몰리브덴 : 산화･환원 효소의 활성에 필요
- 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여 "
(주)웰레스트,닥터블릿 종합비타민,2023002928434,20240411,24개월,"1)  비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
2)  비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
3)  나이아신 : 체내 에너지 생성에 필요
4)  비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
5)  판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
6)  비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
7)  비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
8)  비타민B12 : 정상적인 엽산 대사에 필요
9)  비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
10) 비타민K : 정상적인 혈액응고에 필요, 뼈의 구성에 필요
11) 비타민B1 : 탄수화물과 에너지 대사에 필요
12) 비타민B2 : 체내 에너지 생성에 필요
13) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)에스엘에스,닥터비타민 멀티,20040017062104,20180611,제조일로부터 24개월,"[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화작용을 하여 유해산소로부터 세포를 보호하는데 필요 
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요 
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌 
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요"
(주)비오팜,닥터비타민 멀티,200400170211292,20220405,제조일로부터 24개월까지,"[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민B1] 탄수화물과 에너지 대사에 필요

[비타민B2] 체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
동서바이오팜(주),닥터솔루션,20040017025310,20150522,제조일로부터 24개월,"[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
[은행잎 추출물 제품]①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음
"
(주)한국씨엔에스팜,닥터슈머 비오틴 판토텐산,200400200072826,20220509,제조일로부터 24개월까지,"[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12] 정상적인 엽산 대사에 필요
[나이아신] 체내 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)비오팜,닥터슈퍼칸,200400170211144,20210818,제조일로부터 24개월까지,"[밀크씨슬추출물] ① 간 건강에 도움을 줄 수 있음

[나이아신] ①체내 에너지 생성에 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)에이치엘사이언스,닥터슈퍼칸 B다이나믹메가,2004001706198,20241209,제조일로부터 24개월,"[칼슘]
- 뼈와 치아 형성에 필요
- 신경과 근육 기능 유지에 필요
- 정상적인 혈액응고에 필요
- 골다공증 발생 위험 감소에 도움을 줌

[마그네슘]
- 에너지 이용에 필요
- 신경과 근육 기능 유지에 필요

[비타민 B2]
- 체내 에너지 생성에 필요

[비타민 B1]
- 탄수화물과 에너지 대사에 필요

[비타민 B6]
- 단백질 및 아미노산 이용에 필요
- 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[판토텐산]
- 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민 E]
- 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민 C]
- 결합조직 형성과 기능유지에 필요
- 철의 흡수에 필요
- 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[셀렌]
- 유해산소로부터 세포를 보호하는데 필요

[크롬]
- 체내 탄수화물, 지방, 단백질 대사에 관여

[몰리브덴]
- 산화, 환원 효소의 활성에 필요

[철]
- 체내 산소운반과 혈액생성에 필요
- 에너지 생성에 필요

[비타민 D]
- 칼슘과 인이 흡수되고 이용되는데 필요
- 뼈의 형성과 유지에 필요
- 골다공증발생 위험 감소에 도움을 줌

[나이아신]
- 체내 에너지 생성에 필요

[망간]
- 뼈 형성에 필요
- 에너지 이용에 필요
- 유해산소로부터 세포를 보호하는데 필요

[비타민 A]
- 어두운 곳에서 시각 적응을 위해 필요
- 피부와 점막을 형성하고 기능을 유지하ᅟᅳᆫ데 필요
- 상피세포의 성장과 발달에 필요

[아연]
- 정상적인 면역기능에 필요
- 정상적인 세포분열에 필요

[비타민 K]
- 정상적인 혈액응고에 필요
- 뼈의 구성에 필요

[비타민 B12]
- 정상적인 엽산 대사에 필요

[엽산]
- 세포와 혈액생성에 필요
- 태아 신경관의 정상 발달에 필요
- 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴]
- 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[요오드]
- 갑상선 호르몬의 합성에 필요
- 에너지 생성에 필요
- 신경발달에 필요"
