제조사,제품명,신고번호,등록일,유통기한,기능성
(주)서흥헬스케어,프로바이오틱스 얼티밋,20130020024372,20240223,제조일로부터 18개월,"마그네슘 : (1) 에너지 이용에 필요 (2) 신경과 근육 기능 유지에 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
프로바이오틱스 : 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
비타민E : (1) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
판토텐산 : (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B1 : (1) 탄수화물과 에너지 대사에 필요
셀레늄 : (1) 유해산소로부터 세포를 보호하는데 필요
비타민B2 : (1) 체내 에너지 생성에 필요
나이아신 : (1) 체내 에너지 생성에 필요
크롬: (1) 체내 탄수화물, 지방, 단백질 대사에 관여
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
몰리브덴 : (1) 산화·환원 효소의 활성에 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
구리 : (1) 철의 운반과 이용에 필요 (2) 유해산소로부터 세포를 보호하는데 필요
비타민B12 : (1) 정상적인 엽산 대사에 필요
비타민K : (1) 정상적인 혈액응고에 필요 (2) 뼈의 구성에 필요
비오틴 : (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
콜마비앤에이치(주)음성공장,프로바이오틱스 장건강 솔루션,200600200031396,20181015,제조일로부터 18개월,"- 프로바이오틱스 : 유산균 증식 및 유해균 억제 · 배변활동 원활· 장건강에 도움을 줄 수 있음 
- 아연 : ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요 
- 셀레늄(또는 셀렌) : 유해산소로부터 세포를 보호하는데 필요"
(주)유유헬스케어,프로바이오틱스 장용캡슐,20040015107623,20150522,제조일로부터 18개월,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
코스맥스엔비티(주),프로바이오틱스 주니어패스,200700170352627,20240131,제조일로부터 24개월,"[비타민D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[비타민B1]
탄수화물과 에너지 대사에 필요

[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B6]
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[프로바이오틱스]
유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음"
(주)미누스토리,프로바이오틱스 천둥이 올 클리어,2019000939464,20210928,제조일로부터 18개월,"[알로에전잎] ① 배변활동 원활에 도움을 줄 수 있음
[프로바이오틱스] ① 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
[아연] ①정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요"
콜마비앤에이치(주)음성공장,프로바이오틱스 클래식,200600200031461,20190117,제조일로부터 18개월,"1)프로바이오틱스 : 유산균 증식 및 유해균 억제․배변활동 원활 · 장건강에 도움을 줄 수 있음
2)아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
코스맥스엔비티(주),프로바이오틱스 키즈 면역플러스,200700170352852,20250124,제조일로부터 24개월,"[비타민 D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[비타민 B1]
탄수화물과 에너지 대사에 필요

[비타민 B2]
체내 에너지 생성에 필요

[비타민 B6]
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[프로바이오틱스]
유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음"
(주)씨티씨바이오,프로바이오틱스 키즈 아연,20040017059175,20200904,제조일로부터 18개월 ,"[프로바이오틱스] 유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
엠에스바이오텍(주),프로바이오틱스 패밀리,20040020020676,20201214,제조일로부터 18개월,"* 셀레늄(or 셀렌)
① 유해산소로부터 세포를 보호하는데 필요

* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프락토올리고당
① 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음"
(주)비오팜,프로바이오틱스 포 업,200400170211579,20231016,제조일로부터 18개월,"[셀렌] ①유해산소로부터 세포를 보호하는데 필요
[프로바이오틱스 제품] ①유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌"
(주)비오팜,프로바이오틱스 포 우먼,20040017021975,20200603,제로일로부터 18개월 ,"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀레늄(또는 셀렌)] ①유해산소로부터 세포를 보호하는데 필요"
일동바이오사이언스(주),프로바이오틱스 프리미엄,20140017002358,20230119,제조일로부터 18개월,"[프로바이오틱스]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)비오팜,프로바이오틱스 플러스,200400170211241,20220119,제조일로부터 18개월까지,"[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
엠에스바이오텍(주),프로바이오틱스100억,20040020020380,20150522,24개월,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
코스맥스엔비티(주),프로바이오틱스100억,20070017035621,20150522,제조일로부터 18개월,"[프로바이오틱스] 유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음

[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요"
동서바이오팜(주),프로바이오틱스골드,20040017025369,20150522,제조일로부터 18개월,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
코스맥스엔비티(주),프로바이오틱스듀얼 프리미엄,20070017035471,20150522,제조일로부터 18개월까지,"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
"
이앤에스(주),프로바이오틱스유산균19키즈앤베베,2012001700293,20170721,18개월,"[프로바이오틱스]유산균 증식 및 유해균 억제·배변활동 원활·장건강에 도움을 줄 수 있음

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
코스맥스엔비티(주),프로바이오틱스키즈포이뮨,200700170351654,20200813,제조일로부터 18개월,"[프로바이오틱스] 
①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음

[아연]
①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요

[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌"
콜마비앤에이치(주)음성공장,프로밸런스D+,200600200032741,20230626,제조일로부터 18개월 ,"- 프로바이오틱스 : 유산균 증식 및 유해균 억제 · 배변활동 원활 · 장건강에 도움을 줄 수 있음
- 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요 · 뼈의 형성과 유지에 필요 · 골다공증발생 위험 감소에 도움을 줌
- 아연 : 정상적인 면역기능에 필요 · 정상적인 세포분열에 필요"
동서바이오팜(주),프로벨셀렌효모플러스몰리브덴,20040017025456,20180410,제조일로부터 24개월,"몰리브덴 : ①산화,환원 효소의 활성에 필요
셀레늄 : ①유해산소로부터 세포를 보호하는데 필요
아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
비타민B6 : ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
서울프로폴리스(주),프로비 멀티비타민&미네랄,2010002006016,20150522,24개월,"[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
"
(주)비오팜,프로비던스 올인원 유산균 밸런스,20040017021988,20200710,제조일로부터 18개월,"[프락토올리고당] 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음
[프로바이오틱스] 유산균 증식 및 유해균 억제 ․ 배변활동 원활 · 장건강에 도움을 줄 수 있음
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)비오팜,프로비던스 포스트바이오틱스 데일리,20040017021989,20200710,제조일로부터 18개월,"[프락토올리고당] 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음
[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)비오팜,프로비던스 포스트바이오틱스 알파,20040017021948,20200409,제조일로부터 18개월,"[프락토올리고당] 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음
[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
