제품명,기능성,processed_text
퍼플퀸타임,"1) 대두이소플라본 : 뼈 건강에 도움을 줄 수 있음
2) 엠에스엠 : 관절 및 연골건강에 도움을 줄 수 있음
3) 회화나무열매추출물 : 갱년기 여성의 건강에 도움을 줄 수 있음
4) 비타민B1 : 탄수화물과 에너지 대사에 필요
5) 비타민B2 : 체내 에너지 생성에 필요
6) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
7) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
8) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
9) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
10) 셀렌 : 유해산소로부터 세포를 보호하는데 필요
11) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요",소 뼈 줄 수 엠에스 엠 관절 연골 줄 수 회화나무 물 갱년기 여성 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 칼슘 인 뼈 골다공증 감소 판토텐산 지방 단백질 에너지 생 아연 면역 셀렌 산소 망간 뼈 에너지 산소
편관보,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

① 관절 및 연골건강에 도움을 줄 수 있음

①관절 및 연골 건강·피부보습에 도움을 줄 수 있음",뼈 치아 신경 근육 혈액 골다공증 감소 관절 연골 줄 수 관절 연골 피부 보습 줄 수
편한관절,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

① 관절 및 연골건강에 도움을 줄 수 있음

①관절 및 연골 건강·피부보습에 도움을 줄 수 있음",뼈 치아 신경 근육 혈액 골다공증 감소 관절 연골 줄 수 관절 연골 피부 보습 줄 수
편한관절 뮤코다당단백 콘드로이친 1200,"관절 및 연골건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",관절 연골 줄 수 칼슘 인 뼈 골다공증 감소 뼈 에너지 산소
평생관절의 비밀 연골비책,"(국문) 관절 및 연골건강에 도움을 줄 수 있음
(영문) May help to maintain healthy joint and cartilage",관절 연골 줄 수
포뉴 관절엔 뮤코다당단백 콘드로이친 1500,"[뮤코다당.단백] 관절 및 연골건강에 도움을 줄 수 있음
[망간] 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌",뮤 코다 단백 관절 연골 줄 수 망간 뼈 에너지 산소 비타민 칼슘 인 뼈 골다공증 감소
포세이돈포맨,"[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[글루코사민 제품]①관절 및 연골 건강에 도움
 ",비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 비타민 철 산소 비타민 칼슘 인 뼈 비타민 산소 나이아신 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 아연 면역 망간 뼈 에너지 산소 글루코사민 관절 연골
포스트 워크아웃+ 바닐라맛,"단백질 : ①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요

글루코사민 : ①관절 및 연골 건강에 도움을 줄 수 있음

비타민C  : ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

비타민E : ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",단백질 근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질 글루코사민 관절 연골 줄 수 비타민 철 항산화 산소 비타민 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소
포스트워크아웃+ 초콜릿맛,"단백질 : ①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요

글루코사민 : ①관절 및 연골 건강에 도움을 줄 수 있음

비타민C  : ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 

비타민E : ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",단백질 근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질 글루코사민 관절 연골 줄 수 비타민 철 항산화 산소 비타민 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소
포텐-조인트킹3080,①관절 및 연골 건강에 도움을 줄 수 있음,관절 연골 줄 수
포포 엠에스엠,"[엠에스엠(MSM)]
① 관절 및 연골건강에 도움을 줄 수 있음
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요",엠에스 엠 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소 아연 면역
푸름웰니스 관절연골엔 타베트리 브라질 아마존 타히보 베라트릭산,"[타히보 추출물]
ㆍ(국문) 관절 및 연골 건강 개선에 도움을 줄 수 있음 (영문) May help to maintain healthy joint and cartilage
[비타민 C] 
ㆍ결합조직 형성과 기능유지에 필요 ㆍ철의 흡수에 필요 ㆍ항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민 A]
ㆍ어두운 곳에서 시각 적응을 위해 필요 ㆍ피부와 점막을 형성하고 기능을 유지하는데 필요 ㆍ상피세포의 성장과 발달에 필요
[비타민 D]
ㆍ칼슘과 인이 흡수되고 이용되는데 필요 ㆍ뼈의 형성과 유지에 필요 ㆍ골다공증발생 위험 감소에 도움을 줌
[셀레늄(또는 셀렌)]
ㆍ유해산소로부터 세포를 보호하는데 필요
[아연]
ㆍ정상적인 면역기능에 필요 ㆍ정상적인 세포분열에 필요",보 물 관절 연골 줄 수 비타민 철 항산화 산소 비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 셀레늄 셀렌 산소 아연 면역
퓨어 MSM 관절 건강,"[MSM]
관절 및 연골건강에 도움을 줄 수 있음",관절 연골 줄 수
퓨어 유닉스 엠에스엠 파우더,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
퓨어 유닉스 엠에스엠(MSM),[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음,엠에스 엠 관절 연골 줄 수
퓨어 유닉스 엠에스엠(MSM) 정,"[디메틸설폰(Methyl sulfonylmethane, MSM) 제품]① 관절 및 연골건강에 도움을 줄 수 있음
",디메틸 설폰 관절 연골 줄 수
퓨어(Pure) MSM,"[엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)] ① 관절 및 연골건강에 도움을 줄 수 있음",엠에스 엠 디메틸 설폰 관절 연골 줄 수
퓨어젠 관절리프리놀,"리프리놀-초록입홍합추출오일(제2009-49호) : (국문) 관절 건강에 도움을 줄 수 있음, (영문) May help to maintain healthy joint",리프 리놀 초록 입 홍합 오일 호 관절 줄 수
프라임 N-아세틸글루코사민 스페셜,①관절 및 연골 건강에 도움을 줄 수 있음,관절 연골 줄 수
프라임 N-아세틸글루코사민 스페셜,①관절 및 연골 건강에 도움을 줄 수 있음,관절 연골 줄 수
프라임 관절건강 타베트리,"[타히보 추출물(Tabetri®)(제2022-2호)] 
(국문) 관절 및 연골 건강 개선에 도움을 줄 수 있음 
(영문) May help to maintain healthy joint and cartilage
[비타민 C]
①결합조직 형성과 기능유지에 필요
②철의 흡수에 필요
③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민 A]
①어두운 곳에서 시각 적응을 위해 필요
②피부와 점막을 형성하고 기능을 유지하는데 필요
③상피세포의 성장과 발달에 필요
[비타민 D]
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌
[셀렌] 
①유해산소로부터 세포를 보호하는데 필요
[아연]
①정상적인 면역기능에 필요
②정상적인 세포분열에 필요",보 물 호 관절 연골 줄 수 비타민 철 항산화 산소 비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 셀렌 산소 아연 면역
프라임 관절튼튼 보스웰리아(Prime Joint Health Boswellia),"[보스웰리아추출물 등 복합물]
(국문) 관절 및 연골 건강에 도움을 줄 수 있음
(영문) May help to maintain healthy joint and cartilage

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[망간] ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

[셀렌] ①유해산소로부터 세포를 보호하는데 필요

[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민K] ①정상적인 혈액응고에 필요 ② 뼈의 구성에 필요",보스 웰 리아 물 복합 물 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소 아연 면역 망간 뼈 에너지 산소 셀렌 산소 비오틴 지방 단백질 에너지 생 비타민 혈액 뼈 구성
프라임 엠에스엠 플러스,"[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",엠에스 엠 관절 연골 줄 수 아연 면역 비타민 칼슘 인 뼈 골다공증 감소
프로-엘엠에스엠,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
프로엘엠에스엠,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
프로젝트A,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
프로틴바 액티브,"1) 가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음.
2) N-아세틸글루코사민 : 관절 및 연골 건강·피부보습에 도움을 줄 수 있음.
3) 단백질 : 근육, 결합조직 등 신체조직의 구성성분, 효소, 호르몬, 항체의 구성에 필요, 체내 필수 영양성분이나 활성물질의 운반과 저장에 필요, 체액, 산-염기의 균형 유지에 필요, 에너지, 포도당, 지질의 합성에 필요.
4) 비타민B2 : 체내 에너지 생성에 필요.
5) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
6) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
7) 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요.
8) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요.",아캄 보지 물 지방 체지방 감소 줄 수 틸글루 코 민 관절 연골 피부 보습 줄 수 단백질 근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 아연 면역 구리 철 운반 산소 망간 뼈 에너지 산소
프로틴바 조인트,"1) N-아세틸글루코사민 : 관절 및 연골 건강·피부보습에 도움을 줄 수 있음
2) 단백질 : 근육, 결합조직 등 신체조직의 구성성분, 효소, 호르몬, 항체의 구성에 필요, 체내 필수 영양성분이나 활성물질의 운반과 저장에 필요, 체액, 산-염기의 균형 유지에 필요, 에너지, 포도당, 지질의 합성에 필요
3) 비타민B2 : 체내 에너지 생성에 필요
4) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
5) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
6) 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
7) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요",틸글루 코 민 관절 연골 피부 보습 줄 수 단백질 근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 아연 면역 구리 철 운반 산소 망간 뼈 에너지 산소
