제품명,기능성,processed_text
슬림하게다이어트유산균 깔라만시맛,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌

①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ",지방 체지방 감소 유산균 균 줄 수 배변 줄 수
슬림하이,"[은행잎추출물]
기억력 개선･혈행 개선에 도움을 줄 수 있음
[가르시니아캄보지아추출물]
탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",은행 잎 물 기억 혈행 줄 수 아캄 보지 물 지방 체지방 감소 줄 수
슬림하임,탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,지방 체지방 감소 줄 수
슬림한 그린커피빈 다이어트,"(국문) 체지방 감소에 도움을 줄 수 있음
(영문) May help to reduce body fat",체지방 감소 줄 수
슬림한 다이어트&유산균,"[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
[가르시니아캄보지아추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 배변 장 줄 수 아캄 보지 물 지방 체지방 감소 줄 수
슬림한 다이어트+유산균,"(가르시니아캄보지아 추출물) 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

(아연) ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

(프로바이오틱스) 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수 아연 면역 프로바이오틱스 유산균 균 배변 장 줄 수
슬림한 이유,"장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음

탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음",장내 유익 균 배변 줄 수 지방 체지방 감소 줄 수 유산균 균 배변 장 줄 수
슬림한 홍삼,"[홍삼]면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

,[가르시니아캄보지아 추출물]탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",홍삼 면역 피로 혈액 기억 항산화 줄 수 아캄 보지 물 지방 체지방 감소 줄 수
시그널다이어트,"(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①배변활동 원활에 도움을 줄 수 있음

①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",에너지 에너지 생 에너지 생 지방 단백질 에너지 생 지방 체지방 감소 줄 수 배변 줄 수 항산화 체지방 감소 콜레스테롤 줄 수 단백질 아미노산 혈액 시스테인 철 항산화 산소 칼슘 인 뼈 골다공증 감소 산소 면역
시그널다이어트가르시니아,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
",아캄 보지 물 지방 체지방 감소
시너그램 슬림팩,"[녹차추출물] ①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

[비타민B1] (1) 탄수화물과 에너지 대사에 필요

[비타민B2] (1) 체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[판토텐산] (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[콜레우스 포스콜리 추출물] 체지방 감소에 도움을 줄 수 있음 

[바나바잎 추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음

[셀레늄(또는 셀렌)] ①유해산소로부터 세포를 보호하는데 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 철 항산화 산소 판토텐산 지방 단백질 에너지 생 콜 레우스 포스 콜리 물 체지방 감소 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 셀레늄 셀렌 산소
시너지다이어트,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,지방 체지방 감소 줄 수
시너핏 다이어트 젤리,"난소화성말토덱스트린 : 배변활동 원활에 도움을 줄 수 있음
풋사과추출물 애플페논(Applephenon) : (국문) 체지방 감소에 도움을 줄 수 있음 (영문) May help to reduce body fat",난소 화성 말토 덱스트린 배변 줄 수 풋 사과 물 애플 페논 체지방 감소 줄 수
시네트롤 더바디슬림 다이어트 시크릿,"(국문) 체지방 감소에 도움을 줄 수 있음 (영문) May help to reduce body fat


①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",체지방 감소 줄 수 에너지 에너지 생 에너지 생 지방 단백질 에너지 생
시네트롤 리얼버닝,"(국문) 체지방 감소에 도움을 줄 수 있음 (영문) May help to reduce body fat

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",체지방 감소 줄 수 지방 단백질 에너지 생
시네트롤 바디 컴포지션 티,"[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민B2] ①체내 에너지 생성에 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[나이아신] ①체내 에너지 생성에 필요

[자몽추출물등복합물] (국문) 체지방 감소에 도움을 줄 수 있음 (영문) May help to reduce body fat
",아연 면역 비타민 칼슘 인 뼈 골다공증 감소 비타민 에너지 생 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 판토텐산 지방 단백질 에너지 생 나이아신 에너지 생 자몽 물등 복합 물 체지방 감소 줄 수
시네트롤 바디 컴포지션 피,"[자몽추출물 등 복합물] 
(국문) 체지방 감소에 도움을 줄 수 있음
(영문) May help to reduce body fat

[비타민B2] ①체내 에너지 생성에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B12] ①정상적인 엽산 대사에 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[나이아신] ①체내 에너지 생성에 필요",자몽 물 복합 물 체지방 감소 줄 수 비타민 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 엽산 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생
시네트롤 브이세븐,"(국문) 체지방 감소에 도움을 줄 수 있음 (영문) May help to reduce body fat


①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",체지방 감소 줄 수 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 에너지 에너지 생 혈액 생 태아 경관 혈액 시스테인 지방 단백질 에너지 생
시네트롤 자몽 오렌지 다이어트,"(국문) 체지방 감소에 도움을 줄 수 있음 (영문) May help to reduce body fat


①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",체지방 감소 줄 수 단백질 아미노산 혈액 시스테인 에너지 에너지 생 지방 단백질 에너지 생
시네트롤 체인지 다이어트,"[비타민B2] ①체내 에너지 생성에 필요

[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[나이아신] ①체내 에너지 생성에 필요

[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[자몽추출물등 복합물] (국문) 체지방 감소에 도움을 줄 수 있음 (영문) May help to reduce body fat

[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",비타민 에너지 생 비오틴 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 자몽 물등 복합 물 체지방 감소 줄 수 비타민 칼슘 인 뼈 골다공증 감소 아연 면역
시서스 가위 다이어트,"1) 시서스추출물 : 체지방 감소에 도움을 줄 수 있음.
2) 비타민B1 : 탄수화물과 에너지 대사에 필요.
3) 비타민B2 : 체내 에너지 생성에 필요.
4) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
5) 나이아신 : 체내 에너지 생성에 필요.　
6) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
7) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.",스 물 체지방 감소 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비오틴 지방 단백질 에너지 생
시서스 다이어트 핏,"(국문) 체지방 감소에 도움을 줄 수 있음(생리활성기능)
(영문) May help to reduce body fat

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요",체지방 감소 줄 수 생리 활 에너지 에너지 생 단백질 아미노산 혈액 시스테인 엽산 철 항산화 산소 칼슘 인 뼈 골다공증 감소 항산화 산소 에너지 생 지방 단백질 에너지 생 혈액 생 태아 경관 혈액 시스테인 산소 운반 혈액 생 에너지 생 면역 산소
